country_code,city,location,lat,lon,pollutant,source_name,unit,value,last_updated,country_label,location_label
US,Dover,KILLENS,38.986672,-75.5568,PM2.5,AirNow,µg/m³,16,2023-05-30T23:00:00Z,United States,Dover
US,Bridgeport-Stamford-Norwalk,Greenwich,41.0036,-73.5853,O3,AirNow,ppm,0.039,2023-05-30T23:00:00Z,United States,Bridgeport-Stamford-Norwalk
US,Las Vegas-Paradise,GreenValley,36.048705,-115.052942,O3,AirNow,ppm,0.055,2023-05-30T23:00:00Z,United States,Las Vegas-Paradise
US,Tucson,Geronimo,32.25,-110.9667,PM2.5,AirNow,µg/m³,5,2023-05-30T23:00:00Z,United States,Tucson
US,New Orleans-Metairie-Kenner,Garyville,30.0494,-90.6367,O3,AirNow,ppm,0.053,2023-05-30T23:00:00Z,United States,New Orleans-Metairie-Kenner
US,Milwaukee-Waukesha-West Allis,GRAFTON,43.3431,-87.9208,O3,AirNow,ppm,0.072,2023-05-30T23:00:00Z,United States,Milwaukee-Waukesha-West Allis
US,Pullman,Lacrosse-Hill St,46.8153,-117.8739,PM2.5,AirNow,µg/m³,4.7,2023-05-30T23:00:00Z,United States,Pullman
US,Dallas-Fort Worth-Arlington,Arlington Municipal,32.6558,-97.0886,O3,AirNow,ppm,0.043,2023-05-30T23:00:00Z,United States,Dallas-Fort Worth-Arlington
US,Richmond,BEACH ROAD,37.35748,-77.59355,O3,AirNow,ppm,0.025,2023-05-30T23:00:00Z,United States,Richmond
US,CLARK,West Union,39.210857,-87.668297,O3,AirNow,ppm,0.043,2023-05-30T23:00:00Z,United States,CLARK
US,St. Louis,Blair Street,38.656449,-90.198548,CO,AirNow,ppm,0.2,2023-05-30T23:00:00Z,United States,St. Louis
US,CHAMPAIGN,BONDVILLE,40.052241,-88.372549,PM2.5,AirNow,µg/m³,6.5,2023-05-30T23:00:00Z,United States,CHAMPAIGN
US,St. Louis,South Broadway,38.5425,-90.263611,PM2.5,AirNow,µg/m³,6.1,2023-05-30T23:00:00Z,United States,St. Louis
US,Wichita,WHlthDpt,37.7011,-97.3139,NO2,AirNow,ppm,0.0034,2023-05-30T23:00:00Z,United States,Wichita
US,Baltimore-Towson,South Carroll,39.444199,-77.041702,O3,AirNow,ppm,0.057,2023-05-30T23:00:00Z,United States,Baltimore-Towson
US,Hobbs,Hobbs Jefferson,32.7267,-103.1233,PM2.5,AirNow,µg/m³,15,2023-05-30T23:00:00Z,United States,Hobbs
US,Bridgeport-Stamford-Norwalk,Bridgeport,41.171398,-73.195297,CO,AirNow,ppm,0.42,2020-01-07T12:00:00Z,United States,Bridgeport-Stamford-Norwalk
US,Philadelphia-Camden-Wilmington,Marcus Hook,39.818715,-75.413973,PM2.5,AirNow,µg/m³,18.3,2023-05-30T23:00:00Z,United States,Philadelphia-Camden-Wilmington
US,Springfield,Hillcrest HS,37.256069,-93.299692,O3,AirNow,ppm,0.014,2023-05-30T23:00:00Z,United States,Springfield
US,KANAWHA,CHARLESTON,38.346258,-81.621161,O3,AirNow,ppm,0.044,2023-05-30T23:00:00Z,United States,KANAWHA
US,City of The Dalles,The Dalles - Cherry,45.602419,-121.203387,O3,AirNow,ppm,0.024,2018-10-01T21:00:00Z,United States,City of The Dalles
US,Jacksonville,Mandarin,30.1358,-81.6339,PM2.5,AirNow,µg/m³,13.6,2023-05-30T23:00:00Z,United States,Jacksonville
US,Moses Lake,Moses Lake-Balsam St,47.1303,-119.2726,PM2.5,AirNow,µg/m³,3.4,2023-05-30T23:00:00Z,United States,Moses Lake
US,ROCKBRIDGE,NATBRIDGE,37.62668,-79.5126,O3,AirNow,ppm,0.017,2023-05-30T23:00:00Z,United States,ROCKBRIDGE
US,Fairbanks,NCore,64.8458,-147.72727,SO2,AirNow,ppm,0,2023-05-30T23:00:00Z,United States,Fairbanks
US,PHILADELPHIA,NEW,39.991389,-75.080833,PM2.5,AirNow,µg/m³,19.2,2023-05-30T23:00:00Z,United States,PHILADELPHIA
US,Houston-Sugar Land-Baytown,Conroe Relocated C78,30.3503,-95.425,PM2.5,AirNow,µg/m³,2.8,2023-05-30T07:00:00Z,United States,Houston-Sugar Land-Baytown
US,Las Cruces,Santa Teresa,31.7878,-106.6828,PM2.5,AirNow,µg/m³,6,2023-05-30T23:00:00Z,United States,Las Cruces
US,Los Angeles-Long Beach-Santa Ana,Santa Clarita,34.3833,-118.5283,PM2.5,AirNow,µg/m³,7.3,2023-05-30T23:00:00Z,United States,Los Angeles-Long Beach-Santa Ana
US,Terre Haute,Sandcut,39.558525,-87.312883,O3,AirNow,ppm,0.044,2023-05-30T23:00:00Z,United States,Terre Haute
US,SAN DIEGO,San Diego - Kearny V,32.845467,-117.123894,O3,AirNow,ppm,0.039,2023-05-30T23:00:00Z,United States,SAN DIEGO
US,Farmington,Substation,36.7969,-108.4725,SO2,AirNow,ppm,0,2023-05-30T23:00:00Z,United States,Farmington
US,WESTON,NewCastle,43.881401,-104.191902,O3,AirNow,ppm,0.055,2023-05-30T23:00:00Z,United States,WESTON
US,El Centro,Niland - English Roa,33.2136,-115.5444,O3,AirNow,ppm,0.06,2023-05-30T23:00:00Z,United States,El Centro
US,San Francisco-Oakland-Fremont,Oakland,37.743061,-122.169907,O3,AirNow,ppm,0.032,2023-05-30T23:00:00Z,United States,San Francisco-Oakland-Fremont
US,Hartford-West Hartford-East Hartford,Hartford,41.771444,-72.679923,NO2,AirNow,ppm,0.014,2023-05-30T23:00:00Z,United States,Hartford-West Hartford-East Hartford
US,Columbus,Delaware,40.356694,-83.063971,O3,AirNow,ppm,0.044,2023-05-30T23:00:00Z,United States,Columbus
US,St. Louis,East St. Louis,38.611893,-90.160614,PM2.5,AirNow,µg/m³,9.8,2023-05-30T23:00:00Z,United States,St. Louis
US,Minneapolis-St. Paul-Bloomington,East Bethel,45.400799,-93.201103,O3,AirNow,ppm,0.058,2023-05-30T23:00:00Z,United States,Minneapolis-St. Paul-Bloomington
US,Indianapolis,Indpls-Ft. Harrison,39.858889,-86.021389,O3,AirNow,ppm,0.055,2023-05-30T23:00:00Z,United States,Indianapolis
US,PIKE,PIKE2001,37.4828,-82.5353,O3,AirNow,ppm,0.031,2023-05-30T23:00:00Z,United States,PIKE
US,Pullman,Pullman-Dexter Ave,46.7245,-117.1801,PM2.5,AirNow,µg/m³,4,2023-05-30T23:00:00Z,United States,Pullman
US,Salt Lake City,Herriman #3,40.496408,-112.036305,O3,AirNow,ppm,0.058,2023-05-30T23:00:00Z,United States,Salt Lake City
US,Salt Lake City,Herriman #3,40.496408,-112.036305,NO2,AirNow,ppm,5e-4,2023-05-30T23:00:00Z,United States,Salt Lake City
US,Riverside-San Bernardino-Ontario,Victorville - Park A,34.510955,-117.32555,PM2.5,AirNow,µg/m³,9,2023-05-30T23:00:00Z,United States,Riverside-San Bernardino-Ontario
US,Laconia,Laconia,43.566122,-71.496335,O3,AirNow,ppm,0.06,2023-05-30T23:00:00Z,United States,Laconia
US,Los Angeles-Long Beach-Santa Ana,Los Angeles - N. Mai,34.066429,-118.226755,CO,AirNow,ppm,0.2,2023-05-30T23:00:00Z,United States,Los Angeles-Long Beach-Santa Ana
US,Los Angeles-Long Beach-Santa Ana,Los Angeles - N. Mai,34.066429,-118.226755,NO2,AirNow,ppm,0.003,2023-05-30T23:00:00Z,United States,Los Angeles-Long Beach-Santa Ana
US,SAN JUAN,Chaco Culture Nation,36.035,-107.904167,O3,AirNow,ppm,0.053,2023-05-30T23:00:00Z,United States,SAN JUAN
US,Harriman,Harriman,35.9386,-84.5439,PM2.5,AirNow,µg/m³,2.7,2023-05-30T23:00:00Z,United States,Harriman
US,HAWAII,KS Hawaii,19.611915,-155.055038,SO2,AirNow,ppm,0,2022-07-26T21:00:00Z,United States,HAWAII
US,Austin-Round Rock,Dripping Springs C61,30.214636,-98.083311,O3,AirNow,ppm,0.057,2023-05-30T23:00:00Z,United States,Austin-Round Rock
US,JACKSON,Medford Welch & Jack,42.33155,-122.880266,PM2.5,AirNow,µg/m³,4.1,2023-05-30T23:00:00Z,United States,JACKSON
US,Los Angeles-Long Beach-Santa Ana,Pasadena,34.13263,-118.127142,CO,AirNow,ppm,0.2,2023-05-30T23:00:00Z,United States,Los Angeles-Long Beach-Santa Ana
US,COLUSA,Colusa - Sunrise Blv,39.18919,-121.99887,O3,AirNow,ppm,0.044,2023-05-30T23:00:00Z,United States,COLUSA
US,Charlotte-Gastonia-Concord,Remount,35.213171,-80.874084,NO2,AirNow,ppm,0.0136,2023-05-30T23:00:00Z,United States,Charlotte-Gastonia-Concord
US,MADISON,Maryville,38.730263,-89.950053,O3,AirNow,ppm,0.075,2023-05-30T23:00:00Z,United States,MADISON
US,Red Bluff,Red Bluff - Walnut o,40.170917,-122.255667,O3,AirNow,ppm,0.043,2023-05-30T20:00:00Z,United States,Red Bluff
US,Salt Lake City,Utah Tech. Center,40.7771,-111.945,O3,AirNow,ppm,0.054,2023-05-30T23:00:00Z,United States,Salt Lake City
CA,ONTARIO,Sudbury,46.491941,-81.003105,NO2,AirNow,ppm,0.005,2024-03-25T07:00:00Z,Canada,ONTARIO
CA,N/A,Ardrossan,53.554691,-113.144105,PM2.5,AirNow,µg/m³,3.6,2024-03-25T07:00:00Z,Canada,N/A
CA,NA,Halte routière,45.54443354923713,-73.21194147930187,PM1,airgradient,µg/m³,4.912500083446503,2024-03-25T07:00:00Z,Canada,Halte routière
CA,N/A,Toronto North,43.78043,-79.467397,O3,AirNow,ppm,0.043,2024-03-25T07:00:00Z,Canada,N/A
CA,ONTARIO,Guelph,43.551611,-80.264167,PM2.5,AirNow,µg/m³,3,2024-03-25T07:00:00Z,Canada,ONTARIO
CA,ONTARIO,Hamilton West,43.257444,-79.90775,O3,AirNow,ppm,0.025,2024-03-25T07:00:00Z,Canada,ONTARIO
CA,ONTARIO,Sault Ste Marie,46.533194,-84.309917,SO2,AirNow,ppm,0,2024-03-25T07:00:00Z,Canada,ONTARIO
CA,ONTARIO,Grand Bend,43.333083,-81.742889,PM2.5,AirNow,µg/m³,2,2024-03-25T07:00:00Z,Canada,ONTARIO
CA,QUEBEC,Senneterre,48.4325,-77.199700000000007,PM2.5,AirNow,µg/m³,1.6,2024-03-24T10:00:00Z,Canada,QUEBEC
CA,ONTARIO,Egbert,44.2325,-79.7814,O3,AirNow,ppm,0.032,2024-03-22T14:00:00Z,Canada,ONTARIO
CA,NEWFOUNDLAND,Marystown/Burin,47.09899099999999,-55.198521,CO,AirNow,ppm,0.59,2022-04-30T00:00:00Z,Canada,NEWFOUNDLAND
CA,NEWFOUNDLAND,Grand Falls Windsor,48.92696,-55.659699999999994,CO,AirNow,ppm,0.2,2024-01-22T18:30:00Z,Canada,NEWFOUNDLAND
CA,NA,"Burnaby, SFU",49.2535808,-122.9006069,PM2.5,airgradient,µg/m³,7.791666666666667,2023-09-21T00:00:00Z,Canada,"Burnaby, SFU"
CA,ONTARIO,Cornwall,45.017972,-74.735222,NO2,AirNow,ppm,0.001,2023-07-31T17:00:00Z,Canada,ONTARIO
CA,ONTARIO,North Bay,46.323194,-79.449278,PM2.5,AirNow,µg/m³,5,2023-07-19T15:00:00Z,Canada,ONTARIO
CA,ONTARIO,Parry Sound,45.3378,-80.0378,PM2.5,AirNow,µg/m³,12,2023-07-17T16:00:00Z,Canada,ONTARIO
CA,NA,Edmonton South,53.5028,-113.6111,PM2.5,AirNow,µg/m³,13.6,2022-01-25T13:00:00Z,Canada,Edmonton South
CA,NA,Edmonton Central,53.5453,-113.4992,CO,AirNow,ppm,0.4,2019-12-11T15:00:00Z,Canada,Edmonton Central
CA,NA,Chenier,45.60175999999999,-73.541992,SO2,AirNow,ppm,0,2019-01-16T16:00:00Z,Canada,Chenier
CH,Nationales Beobachtungsnetz für Luftfremdstoffe,NET-CH003A,47.47979999946528,8.90468,O3,EEA Switzerland,µg/m³,68.7117,2024-03-11T12:00:00Z,Switzerland,Nationales Beobachtungsnetz für Luftfremdstoffe
CH,Stadt Bern,NET-CH007A,46.96309999946451,7.4625200000000005,NO2,EEA Switzerland,µg/m³,11.7144,2024-03-11T12:00:00Z,Switzerland,Stadt Bern
CH,OSTLUFT,NET-CH015A,47.40669999946514,9.394380000000002,O3,EEA Switzerland,µg/m³,91.8495,2024-03-11T12:00:00Z,Switzerland,OSTLUFT
CH,Tina zur Heiden,NET.DE_BW,47.588152,7.633270999999999,O3,EEA Germany,µg/m³,56.007,2024-03-11T11:00:00Z,Switzerland,Tina zur Heiden
CH,ATMO BOURGOGNE-FRANCHE-COMTE,NET-FR076A,47.29464000000001,6.825861,O3,EEA France,µg/m³,51.2,2024-03-11T07:00:00Z,Switzerland,ATMO BOURGOGNE-FRANCHE-COMTE
CH,Sankt Gallen,CH0019A,47.4069895689662,9.39431174673672,O3,EEA Switzerland,µg/m³,87.0613,2024-01-29T20:00:00Z,Switzerland,Sankt Gallen
CL,Viña del Mar,Viña del Mar,-33.020419817382,-71.550092842922,SO2,Chile - SINCA,µg/m³,0,2017-06-28T15:00:00Z,Chile,Viña del Mar
CL,Puchuncaví,Los Maitenes,-32.764139,-71.454494,O3,Chile - SINCA,µg/m³,38.11,2021-08-20T21:00:00Z,Chile,Puchuncaví
CL,La Florida,La Florida,-33.516630362266,-70.588123961971,SO2,Chile - SINCA,µg/m³,16.71,2024-03-01T07:00:00Z,Chile,La Florida
CL,Puchuncaví,Ventanas,-32.741815962175,-71.480882901344,SO2,Chile - SINCA,µg/m³,15.39,2024-03-01T07:00:00Z,Chile,Puchuncaví
CL,Nacimiento,Club de Empleados,-37.501844565823,-72.676405906677,NO2,Chile - SINCA,µg/m³,16,2021-08-20T20:00:00Z,Chile,Nacimiento
CL,Huasco,21 de Mayo,-28.467795302879,-71.22729152441,PM2.5,Chile - SINCA,µg/m³,15,2024-03-01T06:00:00Z,Chile,Huasco
CL,Coronel,Calabozo,-36.996430960359,-73.115805357178,SO2,Chile - SINCA,µg/m³,13.14,2024-02-19T15:00:00Z,Chile,Coronel
CL,NA,Quillón,-36.743905,-72.47721,CO,Chile - SINCA,µg/m³,0,2017-12-02T06:00:00Z,Chile,Quillón
CN,金門縣,金門縣 - 金門,24.432132999999997,118.312256,O3,Taiwan,ppm,0.0404,2024-03-02T09:00:00Z,China,金門縣
CN,Kowloon,Mong Kok,22.3225,114.16833333333334,PM2.5,Hong Kong,µg/m³,12.3,2024-03-02T08:00:00Z,China,Kowloon
CN,Kowloon,Kwun Tong,22.313333333333333,114.22472222222223,NO2,Hong Kong,µg/m³,80.6,2024-03-02T08:00:00Z,China,Kowloon
CN,N/A,Guangzhou,23.116785,113.318088,O3,AirNow,ppm,0.028,2024-03-02T08:00:00Z,China,N/A
CN,NA,市环保局,37.4309,118.6614,O3,ChinaAQIData,µg/m³,220,2021-08-09T11:00:00Z,China,市环保局
CN,NA,三里街,31.8764,117.30719999999998,NO2,ChinaAQIData,µg/m³,29,2021-08-09T11:00:00Z,China,三里街
CN,NA,车站新区,30.941300000000002,117.846,PM2.5,ChinaAQIData,µg/m³,40,2021-08-09T11:00:00Z,China,车站新区
CN,NA,市公路局,30.9273,117.8059,O3,ChinaAQIData,µg/m³,208,2021-08-09T11:00:00Z,China,市公路局
CN,NA,市公路局,30.9273,117.8059,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,市公路局
CN,NA,鳌峰子站,30.945400000000003,118.7581,CO,ChinaAQIData,µg/m³,600,2021-08-09T11:00:00Z,China,鳌峰子站
CN,NA,大新区,35.6822,114.2617,O3,ChinaAQIData,µg/m³,179,2021-08-09T11:00:00Z,China,大新区
CN,NA,姜堰区政府广场,32.50990000000001,120.1259,PM2.5,ChinaAQIData,µg/m³,31,2021-08-09T11:00:00Z,China,姜堰区政府广场
CN,NA,定陶老年大学,35.0891,115.55639999999998,NO2,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00Z,China,定陶老年大学
CN,NA,容城县环境保护局,39.0341,115.88440000000001,O3,ChinaAQIData,µg/m³,189,2021-08-09T11:00:00Z,China,容城县环境保护局
CN,NA,密云镇,40.3844,116.84000000000002,O3,ChinaAQIData,µg/m³,156,2021-08-09T11:00:00Z,China,密云镇
CN,NA,左辅环卫站,36.06369999999999,114.4705,NO2,ChinaAQIData,µg/m³,9,2021-08-09T11:00:00Z,China,左辅环卫站
CN,NA,市中心医院,31.8344,106.7616,CO,ChinaAQIData,µg/m³,400,2021-08-09T11:00:00Z,China,市中心医院
CN,NA,市规划展馆,32.8613,115.79009999999998,O3,ChinaAQIData,µg/m³,124,2021-08-09T11:00:00Z,China,市规划展馆
CN,NA,平谷新城,40.1465,117.07089999999998,CO,ChinaAQIData,µg/m³,600,2021-08-09T11:00:00Z,China,平谷新城
CN,NA,开发区幼儿园,35.027800000000006,118.3977,SO2,ChinaAQIData,µg/m³,9,2021-08-09T11:00:00Z,China,开发区幼儿园
CN,NA,新世纪学校,23.1172,109.5886,PM2.5,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00Z,China,新世纪学校
CN,NA,新师大温泉校区,43.8004,87.7024,O3,ChinaAQIData,µg/m³,155,2021-08-09T11:00:00Z,China,新师大温泉校区
CN,NA,昆明学院,24.9786,102.79970000000002,NO2,ChinaAQIData,µg/m³,42,2021-08-09T11:00:00Z,China,昆明学院
CN,NA,服务中心,35.5593,116.8249,CO,ChinaAQIData,µg/m³,700,2021-08-09T11:00:00Z,China,服务中心
CN,NA,柯桥妇保,30.041499999999996,120.4722,O3,ChinaAQIData,µg/m³,226,2021-08-09T11:00:00Z,China,柯桥妇保
CN,NA,桑海产业园,28.932,115.8347,PM2.5,ChinaAQIData,µg/m³,40,2021-08-09T11:00:00Z,China,桑海产业园
CN,NA,桑海产业园,28.932,115.8347,NO2,ChinaAQIData,µg/m³,12,2021-08-09T11:00:00Z,China,桑海产业园
CN,NA,检察院,47.7369,128.6871,CO,ChinaAQIData,µg/m³,300,2021-08-09T11:00:00Z,China,检察院
CN,NA,民治,22.6198,114.0261,NO2,ChinaAQIData,µg/m³,20,2021-08-09T11:00:00Z,China,民治
CN,NA,永年区实验高中,36.77178,114.50634000000001,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,永年区实验高中
CN,NA,消防大队,30.286400000000004,120.1556,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,消防大队
CN,NA,潞城四中,36.34890000000001,113.235,O3,ChinaAQIData,µg/m³,206,2021-08-09T11:00:00Z,China,潞城四中
CN,NA,潞城四中,36.34890000000001,113.235,PM2.5,ChinaAQIData,µg/m³,44,2021-08-09T11:00:00Z,China,潞城四中
CN,NA,科学城,30.4072,104.07889999999999,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,科学城
CN,NA,第一中学子站,19.5167,109.57259999999998,SO2,ChinaAQIData,µg/m³,11,2021-08-09T11:00:00Z,China,第一中学子站
CN,NA,红星社区,22.761799999999997,108.4834,SO2,ChinaAQIData,µg/m³,5,2021-08-09T11:00:00Z,China,红星社区
CN,NA,苏山坪(对照点),31.8794,106.7677,CO,ChinaAQIData,µg/m³,400,2021-08-09T11:00:00Z,China,苏山坪(对照点)
CN,NA,茶山,27.925099999999997,120.69849999999998,PM2.5,ChinaAQIData,µg/m³,22,2021-08-09T11:00:00Z,China,茶山
CN,NA,菏泽医专,35.2706,115.47019999999999,O3,ChinaAQIData,µg/m³,180,2021-08-09T11:00:00Z,China,菏泽医专
CN,NA,襄城隆中路,32.0067,112.0828,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,襄城隆中路
CN,NA,襄城隆中路,32.0067,112.0828,CO,ChinaAQIData,µg/m³,600,2021-08-09T11:00:00Z,China,襄城隆中路
CN,NA,西科大附属小学,31.5322,104.69000000000001,NO2,ChinaAQIData,µg/m³,4,2021-08-09T11:00:00Z,China,西科大附属小学
CN,NA,许昌学院,34.0442,113.8614,O3,ChinaAQIData,µg/m³,160,2021-08-09T11:00:00Z,China,许昌学院
CN,NA,越秀幼儿园,31.1733,120.62400000000001,SO2,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00Z,China,越秀幼儿园
CN,NA,辛老路,39.0605,117.0296,NO2,ChinaAQIData,µg/m³,9,2021-08-09T11:00:00Z,China,辛老路
CN,NA,通州东关,39.9081,116.6804,PM2.5,ChinaAQIData,µg/m³,15,2021-08-09T11:00:00Z,China,通州东关
CN,NA,重华小学,30.0249,120.87519999999999,CO,ChinaAQIData,µg/m³,700,2021-08-09T11:00:00Z,China,重华小学
CN,NA,高新实验学校,36.6872,119.19769999999998,O3,ChinaAQIData,µg/m³,207,2021-08-09T11:00:00Z,China,高新实验学校
CN,NA,高新实验学校,36.6872,119.19769999999998,CO,ChinaAQIData,µg/m³,800,2021-08-09T11:00:00Z,China,高新实验学校
CN,NA,龙泉中学南校,31.013799999999996,112.1632,PM2.5,ChinaAQIData,µg/m³,31,2021-08-08T08:00:00Z,China,龙泉中学南校
CN,NA,交通技校,36.2018,117.0313,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,交通技校
CN,NA,青少年活动中心,40.9724,115.27729999999998,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,青少年活动中心
CN,NA,书院路,29.9851,106.2649,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,书院路
CN,NA,石大公路,39.2069,106.74919999999999,NO2,ChinaAQIData,µg/m³,11,2021-08-09T11:00:00Z,China,石大公路
CN,NA,红石峡森林公园(对照点),38.33440000000001,109.7414,PM2.5,ChinaAQIData,µg/m³,22,2021-08-09T11:00:00Z,China,红石峡森林公园(对照点)
CN,NA,世纪广场,38.2911,109.74559999999998,O3,ChinaAQIData,µg/m³,156,2021-08-09T11:00:00Z,China,世纪广场
CN,NA,世纪广场,38.2911,109.74559999999998,SO2,ChinaAQIData,µg/m³,3,2021-08-09T11:00:00Z,China,世纪广场
CN,NA,泰兴公司,36.2049,117.7161,PM2.5,ChinaAQIData,µg/m³,47,2021-08-09T11:00:00Z,China,泰兴公司
CN,NA,安家,31.9087,119.92550000000001,NO2,ChinaAQIData,µg/m³,34,2021-08-09T11:00:00Z,China,安家
CN,NA,环保局,32.9917,112.5192,SO2,ChinaAQIData,µg/m³,8,2021-08-09T11:00:00Z,China,环保局
CN,NA,宜春学院北校区,27.809699999999996,114.375,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,宜春学院北校区
CN,NA,市人大,31.453499999999995,104.7563,O3,ChinaAQIData,µg/m³,176,2021-08-09T11:00:00Z,China,市人大
CN,NA,市城管局,37.7217,115.6683,PM2.5,ChinaAQIData,µg/m³,28,2021-08-09T11:00:00Z,China,市城管局
CN,NA,市政府,38.4153,112.7283,O3,ChinaAQIData,µg/m³,173,2021-08-09T11:00:00Z,China,市政府
CN,NA,教育港,36.105799999999995,103.71579999999999,O3,ChinaAQIData,µg/m³,178,2021-08-09T11:00:00Z,China,教育港
CN,NA,教育港,36.105799999999995,103.71579999999999,NO2,ChinaAQIData,µg/m³,24,2021-08-09T11:00:00Z,China,教育港
CN,NA,河西一经路,39.2474,117.79179999999998,NO2,ChinaAQIData,µg/m³,10,2021-08-09T11:00:00Z,China,河西一经路
CN,NA,海东办,40.8389,111.6518,NO2,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00Z,China,海东办
CN,NA,开发区子站,30.9427,118.71730000000001,NO2,ChinaAQIData,µg/m³,18,2021-08-09T11:00:00Z,China,开发区子站
CN,NA,真空机电公司,26.9056,112.5664,O3,ChinaAQIData,µg/m³,113,2021-08-09T11:00:00Z,China,真空机电公司
CN,NA,第二水厂,37.36169999999999,118.0018,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,第二水厂
CN,NA,地区技校,35.030300000000004,110.9686,CO,ChinaAQIData,µg/m³,400,2021-08-09T11:00:00Z,China,地区技校
CN,NA,市监测站,33.394200000000005,120.15599999999999,O3,ChinaAQIData,µg/m³,143,2021-08-09T11:00:00Z,China,市监测站
CN,NA,药材公司,39.5111,116.6708,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,药材公司
CN,NA,新秀街,41.6989,123.42309999999999,PM2.5,ChinaAQIData,µg/m³,19,2021-08-09T11:00:00Z,China,新秀街
CN,NA,普洱第二中学,22.8322,100.9817,O3,ChinaAQIData,µg/m³,54,2021-08-09T11:00:00Z,China,普洱第二中学
CN,NA,普洱第二中学,22.8322,100.9817,PM2.5,ChinaAQIData,µg/m³,4,2021-08-09T11:00:00Z,China,普洱第二中学
CN,NA,景洪市江北,22.022500000000004,100.8017,NO2,ChinaAQIData,µg/m³,13,2021-08-09T11:00:00Z,China,景洪市江北
CN,NA,林芝人民医院,29.661599999999996,94.3616,SO2,ChinaAQIData,µg/m³,9,2021-08-09T11:00:00Z,China,林芝人民医院
CN,NA,柳东小学,24.3895,109.48559999999999,NO2,ChinaAQIData,µg/m³,11,2021-08-09T11:00:00Z,China,柳东小学
CN,NA,桃园,37.8692,112.53690000000002,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,桃园
CN,NA,棉纺厂,41.7166,86.1972,PM2.5,ChinaAQIData,µg/m³,9,2021-08-09T11:00:00Z,China,棉纺厂
CN,NA,武昌紫阳,30.533199999999997,114.3025,SO2,ChinaAQIData,µg/m³,8,2021-08-09T11:00:00Z,China,武昌紫阳
CN,NA,水桥子,30.047500000000003,101.9603,NO2,ChinaAQIData,µg/m³,3,2021-08-09T11:00:00Z,China,水桥子
CN,NA,水钢,26.5939,104.89,SO2,ChinaAQIData,µg/m³,5,2021-08-09T11:00:00Z,China,水钢
CN,NA,永州市环保局,26.436399999999995,111.5992,CO,ChinaAQIData,µg/m³,600,2021-08-09T11:00:00Z,China,永州市环保局
CN,NA,汇工街西,42.3022,123.8139,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,汇工街西
CN,NA,汉王镇固水子(对照点),33.3261,105.08220000000001,SO2,ChinaAQIData,µg/m³,3,2021-08-09T11:00:00Z,China,汉王镇固水子(对照点)
CN,NA,江北,43.8972,126.6133,PM2.5,ChinaAQIData,µg/m³,19,2021-08-09T11:00:00Z,China,江北
CN,NA,江南,45.1214,124.80060000000002,CO,ChinaAQIData,µg/m³,400,2021-08-09T11:00:00Z,China,江南
CN,NA,江麓,27.8728,112.89369999999998,PM2.5,ChinaAQIData,µg/m³,11,2021-08-09T11:00:00Z,China,江麓
CN,NA,沂河小区,35.0532,118.3429,NO2,ChinaAQIData,µg/m³,15,2021-08-09T11:00:00Z,China,沂河小区
CN,NA,沈辽西路,41.7347,123.2444,O3,ChinaAQIData,µg/m³,194,2021-08-09T11:00:00Z,China,沈辽西路
CN,NA,沙井镇街道办,22.7757,108.2257,SO2,ChinaAQIData,µg/m³,4,2021-08-09T11:00:00Z,China,沙井镇街道办
CN,NA,沙井镇街道办,22.7757,108.2257,CO,ChinaAQIData,µg/m³,400,2021-08-09T11:00:00Z,China,沙井镇街道办
CN,NA,河东子站,18.248899999999995,109.50779999999999,PM2.5,ChinaAQIData,µg/m³,13,2021-08-09T11:00:00Z,China,河东子站
CN,NA,河医大,34.7525,113.64164000000001,SO2,ChinaAQIData,µg/m³,3,2021-08-09T11:00:00Z,China,河医大
CN,NA,河南林校,34.6886,112.49400000000001,SO2,ChinaAQIData,µg/m³,4,2021-08-09T11:00:00Z,China,河南林校
CN,NA,河西子站,18.2681,109.4964,NO2,ChinaAQIData,µg/m³,8,2021-08-09T11:00:00Z,China,河西子站
CN,NA,河门口,26.5928,101.57690000000001,O3,ChinaAQIData,µg/m³,115,2021-08-09T11:00:00Z,China,河门口
