country_code,country_label,month,year,pollutant,mean_value
IN,India,1,2020,CO,1097.5
IN,India,1,2020,NO2,26.51125
IN,India,1,2020,O3,34.3
IN,India,1,2020,PM2.5,75.21124999999999
IN,India,1,2020,SO2,10.92
IN,India,1,2022,CO,1405
IN,India,1,2022,NO2,27.906666666666666
IN,India,1,2022,O3,41.66
IN,India,1,2022,PM2.5,155.5
IN,India,1,2022,SO2,11.63
IN,India,2,2017,O3,17.11
IN,India,2,2018,CO,1248.2260869565218
IN,India,2,2018,NO2,64.3564
IN,India,2,2018,O3,14.89375
IN,India,2,2018,PM2.5,160.2376923076923
IN,India,2,2018,SO2,11.3656
IN,India,2,2020,NO2,95.95
IN,India,2,2020,O3,12.37
IN,India,2,2020,SO2,31.65
IN,India,2,2022,CO,0
IN,India,2,2022,NO2,100.7
IN,India,3,2016,CO,1300
IN,India,3,2018,PM2.5,11
IN,India,3,2018,SO2,7
IN,India,3,2021,PM2.5,0
IN,India,3,2022,CO,19500
IN,India,3,2022,NO2,15
IN,India,3,2022,O3,39
IN,India,3,2022,PM2.5,112
IN,India,3,2022,SO2,22
IN,India,3,2024,PM2.5,46.25
IN,India,4,2018,O3,27
IN,India,4,2020,CO,925
IN,India,4,2020,NO2,4.75
IN,India,4,2020,O3,34.2
IN,India,4,2020,PM2.5,17
IN,India,4,2020,SO2,10.896666666666667
IN,India,5,2018,CO,1135.9176470588236
IN,India,5,2018,NO2,30.105625
IN,India,5,2018,O3,111.23117647058824
IN,India,5,2018,PM2.5,112.29411764705883
IN,India,5,2018,SO2,12.899375
IN,India,5,2022,O3,9.79
IN,India,5,2022,PM2.5,16.45
IN,India,6,2016,O3,5.63
IN,India,6,2016,PM2.5,34.6
IN,India,6,2017,CO,1220
IN,India,6,2017,NO2,39.55
IN,India,6,2017,PM2.5,24
IN,India,6,2017,SO2,95.98
IN,India,6,2022,CO,495
IN,India,6,2022,NO2,13.315000000000001
IN,India,6,2022,O3,11.206666666666667
IN,India,6,2022,PM2.5,21.959999999999997
IN,India,6,2022,SO2,8.61
IN,India,7,2019,CO,650
IN,India,7,2019,NO2,6.92
IN,India,7,2019,O3,26.4
IN,India,7,2019,PM2.5,19.93
IN,India,7,2019,SO2,9.44
IN,India,7,2021,O3,19.631901840490798
IN,India,7,2022,CO,1168.3333333333333
IN,India,7,2022,NO2,11.7325
IN,India,7,2022,O3,8.386666666666667
IN,India,7,2022,PM2.5,18.146923076923077
IN,India,7,2022,SO2,6.778888888888889
IN,India,8,2019,CO,230
IN,India,8,2019,NO2,6.08
IN,India,8,2019,O3,39.31
IN,India,8,2019,PM2.5,15.87
IN,India,8,2019,SO2,5.505000000000001
IN,India,8,2022,CO,610
IN,India,8,2022,NO2,10.683333333333334
IN,India,8,2022,O3,14.286000000000001
IN,India,8,2022,PM2.5,24.302500000000002
IN,India,8,2022,SO2,3.456666666666667
IN,India,9,2021,CO,2800
IN,India,9,2021,NO2,17.5
IN,India,9,2021,O3,25.8
IN,India,9,2021,PM2.5,50
IN,India,9,2021,SO2,2.4
IN,India,9,2022,CO,772.5
IN,India,9,2022,NO2,2.345
IN,India,9,2022,O3,14.3
IN,India,9,2022,PM2.5,4.875
IN,India,9,2022,SO2,12.22
IN,India,10,2017,CO,1275
IN,India,10,2017,NO2,27.155
IN,India,10,2017,O3,28.9
IN,India,10,2017,PM2.5,10.2
IN,India,10,2017,SO2,2.545
IN,India,10,2021,CO,4040
IN,India,10,2022,CO,987.7380666666667
IN,India,10,2022,NO2,28.46822950819672
IN,India,10,2022,O3,14.268911850177592
IN,India,10,2022,PM2.5,89.56209302325581
IN,India,10,2022,SO2,11.480068493150686
IN,India,10,2023,PM2.5,69.15238075256347
IN,India,11,2016,PM2.5,167.55
IN,India,11,2018,CO,950
IN,India,11,2018,NO2,13.54
IN,India,11,2018,PM2.5,169.69
IN,India,11,2019,PM2.5,40.9
IN,India,11,2020,CO,560
IN,India,11,2020,NO2,1.38
IN,India,11,2020,O3,12.5
IN,India,11,2020,PM2.5,0
IN,India,11,2020,SO2,8.91
IN,India,11,2021,CO,580
IN,India,11,2021,NO2,6.7
IN,India,11,2021,PM2.5,83.38
IN,India,11,2021,SO2,9.9
IN,India,12,2019,CO,660
IN,India,12,2019,NO2,8.64
IN,India,12,2019,O3,18.14
IN,India,12,2019,PM2.5,82
IN,India,12,2019,SO2,11.38
IQ,Iraq,3,2024,PM2.5,88
IQ,Iraq,8,2023,CO,94.9255
IQ,Iraq,8,2023,NO2,10.14
IQ,Iraq,8,2023,O3,54.2935
IQ,Iraq,8,2023,PM2.5,21.0965
IQ,Iraq,8,2023,SO2,627.0545
IQ,Iraq,9,2023,CO,506.799
IQ,Iraq,9,2023,NO2,10.564
IQ,Iraq,9,2023,SO2,14.89
IQ,Iraq,10,2023,O3,43.791
IQ,Iraq,10,2023,PM2.5,20.86
IS,Iceland,1,2023,SO2,4.64148
IS,Iceland,2,2024,NO2,26.6415
IS,Iceland,2,2024,PM1,2.3
IS,Iceland,2,2024,PM2.5,5
IS,Iceland,2,2024,SO2,33.29533333333333
IS,Iceland,3,2022,NO2,3.39623
IS,Iceland,3,2022,PM2.5,1.55
IS,Iceland,3,2022,SO2,0.299999
IS,Iceland,3,2024,CO,102.414
IS,Iceland,3,2024,NO2,4.724097545454546
IS,Iceland,3,2024,PM1,0.86088125
IS,Iceland,3,2024,PM2.5,3.5615781818181818
IS,Iceland,3,2024,SO2,4.99408
IS,Iceland,5,2020,PM2.5,7
IS,Iceland,7,2021,SO2,1.8705
IS,Iceland,9,2021,NO2,2.68554
IT,Italy,1,2022,CO,470
IT,Italy,1,2022,NO2,21.63
IT,Italy,1,2023,CO,566.6666666666666
IT,Italy,1,2023,NO2,0.382142
IT,Italy,1,2023,O3,83.04373
IT,Italy,1,2023,SO2,7.1
IT,Italy,1,2024,CO,615
IT,Italy,1,2024,NO2,42.74694107142857
IT,Italy,1,2024,O3,34.877611111111115
IT,Italy,1,2024,PM2.5,16.012857142857143
IT,Italy,1,2024,SO2,2.8314285714285714
IT,Italy,2,2022,NO2,3
IT,Italy,2,2023,CO,1110
IT,Italy,2,2023,NO2,46.74
IT,Italy,2,2024,CO,17983.676
IT,Italy,2,2024,NO2,15.170178433333334
IT,Italy,2,2024,O3,76.17
IT,Italy,2,2024,PM2.5,3.857142857142857
IT,Italy,2,2024,SO2,0.8133306200000001
IT,Italy,3,2020,NO2,24
IT,Italy,3,2021,NO2,34
IT,Italy,3,2022,CO,649.4731428571429
IT,Italy,3,2022,NO2,19.384045
IT,Italy,3,2022,O3,84.845
IT,Italy,3,2022,SO2,2.72057625
IT,Italy,3,2024,CO,437.1970224666667
IT,Italy,3,2024,NO2,18.665022644338624
IT,Italy,3,2024,O3,53.871847453125
IT,Italy,3,2024,PM1,5.591703849037488
IT,Italy,3,2024,PM2.5,8.734243165370295
IT,Italy,3,2024,SO2,2.8178231894350283
IT,Italy,4,2019,NO2,6
IT,Italy,4,2021,CO,400
IT,Italy,5,2020,CO,366.6666666666667
IT,Italy,5,2020,NO2,8.457142857142857
IT,Italy,5,2020,O3,46.407407407407405
IT,Italy,5,2020,PM2.5,8.041666666666666
IT,Italy,5,2020,SO2,1
IT,Italy,5,2022,CO,6.14484
IT,Italy,6,2022,CO,613.2177133333333
IT,Italy,6,2022,NO2,8.087857966666666
IT,Italy,6,2022,O3,85.02046766666666
IT,Italy,6,2022,SO2,5.343374966666667
IT,Italy,7,2021,NO2,7.4
IT,Italy,7,2021,O3,55
IT,Italy,7,2023,NO2,22
IT,Italy,7,2023,PM2.5,20.465985979352677
IT,Italy,8,2023,CO,266.6666666666667
IT,Italy,8,2023,NO2,8.4
IT,Italy,8,2023,O3,82
IT,Italy,8,2023,PM2.5,8.93
IT,Italy,10,2022,CO,200
IT,Italy,10,2022,SO2,1.8
IT,Italy,11,2023,CO,500
IT,Italy,12,2019,CO,1000
IT,Italy,12,2019,NO2,37.5
IT,Italy,12,2021,NO2,9.93
IT,Italy,12,2021,O3,22.89
IT,Italy,12,2021,SO2,5.32
IT,Italy,12,2022,CO,666.6666666666666
IT,Italy,12,2022,O3,37.4
IT,Italy,12,2022,SO2,2.5714285714285716
IT,Italy,12,2023,PM2.5,87.35118993123372
IZ,NA,5,2023,PM2.5,27
JO,Jordan,3,2024,O3,45.15337423312884
JO,Jordan,3,2024,PM2.5,9
JO,Jordan,4,2019,CO,649.1751874573961
JO,Jordan,4,2019,NO2,35.37783231083845
JO,Jordan,4,2019,O3,51.828220858895705
JO,Jordan,4,2019,SO2,3.1445398773006135
JP,Japan,1,2024,CO,114.560327198364
JP,Japan,1,2024,NO2,25.0906612133606
JP,Japan,1,2024,PM2.5,7.333333333333333
JP,Japan,1,2024,SO2,0
JP,Japan,2,2024,CO,286.40081799591
JP,Japan,2,2024,NO2,14.008952510793002
JP,Japan,2,2024,PM2.5,5
JP,Japan,2,2024,SO2,1.1230499561787906
JP,Japan,3,2024,CO,276.8109263526081
JP,Japan,3,2024,NO2,5.788101908657123
JP,Japan,3,2024,PM2.5,5.084745762711864
JP,Japan,3,2024,SO2,2.351488764550312
JP,Japan,7,2023,NO2,63.981186094069535
JP,Japan,7,2023,PM2.5,7
JP,Japan,8,2023,NO2,5.645398773006135
JP,Japan,10,2023,CO,352.49331445650466
JP,Japan,10,2023,NO2,22.08874281819067
JP,Japan,10,2023,PM2.5,11.20754716981132
JP,Japan,10,2023,SO2,4.076255396500795
JP,Japan,11,2023,CO,343.680981595092
JP,Japan,11,2023,NO2,4.159767516951889
JP,Japan,11,2023,PM2.5,9.5
JP,Japan,11,2023,SO2,0
JP,Japan,12,2023,CO,229.120654396728
JP,Japan,12,2023,NO2,14.56349248688539
JP,Japan,12,2023,PM2.5,18.679112555402696
JP,Japan,12,2023,SO2,5.053724802804557
KE,Kenya,9,2018,PM2.5,0
KE,Kenya,11,2018,PM2.5,5.3
KE,Kenya,11,2023,PM2.5,21.7
KG,Kyrgyzstan,3,2024,PM2.5,40
KR,"Korea, Republic of",1,2023,PM2.5,34.4
KR,"Korea, Republic of",3,2021,PM2.5,3.7
KV,NA,5,2023,PM2.5,18
KW,Kuwait,2,2024,PM2.5,38
KZ,Kazakhstan,3,2024,PM2.5,116.5
LA,Lao People's Dem. Rep.,3,2024,CO,458.241308793456
LA,Lao People's Dem. Rep.,3,2024,NO2,8.468098159509202
LA,Lao People's Dem. Rep.,3,2024,O3,38.282208588957054
LA,Lao People's Dem. Rep.,3,2024,PM2.5,22.925
LA,Lao People's Dem. Rep.,3,2024,SO2,2.620449897750511
LA,Lao People's Dem. Rep.,5,2022,SO2,15.722699386503066
LA,Lao People's Dem. Rep.,6,2023,CO,3058.760736196319
LA,Lao People's Dem. Rep.,6,2023,O3,0
LA,Lao People's Dem. Rep.,6,2023,PM2.5,9.7
LA,Lao People's Dem. Rep.,8,2023,CO,343.680981595092
LA,Lao People's Dem. Rep.,9,2022,O3,7.852760736196319
LA,Lao People's Dem. Rep.,9,2023,NO2,15.054396728016359
LA,Lao People's Dem. Rep.,11,2022,PM2.5,12
LA,Lao People's Dem. Rep.,11,2023,PM2.5,31.083333492279053
LK,Sri Lanka,3,2024,PM2.5,50
LT,Lithuania,3,2024,CO,213.92174749999998
LT,Lithuania,3,2024,NO2,6.844017871428571
LT,Lithuania,3,2024,O3,82.20620840166667
LT,Lithuania,3,2024,PM2.5,4.6099999475
LT,Lithuania,3,2024,SO2,4.996578906666667
LU,Luxembourg,1,2022,CO,280
LU,Luxembourg,2,2022,SO2,3.8
LU,Luxembourg,3,2024,CO,210
LU,Luxembourg,3,2024,NO2,7.957142857142857
LU,Luxembourg,3,2024,O3,69.75
LU,Luxembourg,3,2024,PM2.5,7.966666666666667
LU,Luxembourg,3,2024,SO2,4.1
LU,Luxembourg,12,2018,NO2,18
LV,Latvia,1,2022,NO2,42.848593666666666
LV,Latvia,1,2022,O3,27.649062666666666
LV,Latvia,1,2022,SO2,1.465
LV,Latvia,1,2024,NO2,9.05
LV,Latvia,1,2024,O3,7.729
LV,Latvia,1,2024,PM2.5,17
LV,Latvia,3,2024,CO,260
LV,Latvia,3,2024,NO2,12.2472
LV,Latvia,3,2024,O3,71.771
LV,Latvia,3,2024,PM2.5,3.996000002
LV,Latvia,3,2024,SO2,1.09981498
LV,Latvia,7,2018,SO2,1.591248
MA,Morocco,5,2023,PM2.5,5
MD,"Moldova, Republic of",3,2024,SO2,5.27553229
MD,"Moldova, Republic of",4,2023,PM2.5,18
MD,"Moldova, Republic of",11,2022,NO2,12.67044171
ME,Montenegro,1,2023,SO2,15.2
ME,Montenegro,1,2024,NO2,2.1
ME,Montenegro,3,2024,CO,260
ME,Montenegro,3,2024,NO2,11.285714285714285
ME,Montenegro,3,2024,O3,61.85
ME,Montenegro,3,2024,PM2.5,10.15
ME,Montenegro,3,2024,SO2,13.8
MG,Madagascar,3,2024,PM2.5,18
MK,"Macedonia, The former Yugoslav Rep. of",1,2023,CO,6189.76
MK,"Macedonia, The former Yugoslav Rep. of",1,2024,CO,748.2
MK,"Macedonia, The former Yugoslav Rep. of",1,2024,NO2,14.159466666666667
MK,"Macedonia, The former Yugoslav Rep. of",1,2024,O3,7.289999999999999
MK,"Macedonia, The former Yugoslav Rep. of",1,2024,PM2.5,52.31
MK,"Macedonia, The former Yugoslav Rep. of",1,2024,SO2,3.8e-4
MK,"Macedonia, The former Yugoslav Rep. of",2,2022,NO2,32.16631
MK,"Macedonia, The former Yugoslav Rep. of",2,2024,CO,3514.8
MK,"Macedonia, The former Yugoslav Rep. of",3,2023,CO,421.08232
MK,"Macedonia, The former Yugoslav Rep. of",3,2024,CO,387.22714285714284
MK,"Macedonia, The former Yugoslav Rep. of",3,2024,NO2,11.512274210526316
MK,"Macedonia, The former Yugoslav Rep. of",3,2024,O3,41.8589
MK,"Macedonia, The former Yugoslav Rep. of",3,2024,PM2.5,17.244083333333332
MK,"Macedonia, The former Yugoslav Rep. of",3,2024,SO2,8.092307692307692e-4
MK,"Macedonia, The former Yugoslav Rep. of",5,2023,O3,0
MK,"Macedonia, The former Yugoslav Rep. of",6,2023,O3,66.6
MK,"Macedonia, The former Yugoslav Rep. of",6,2023,SO2,1.64920532
MK,"Macedonia, The former Yugoslav Rep. of",9,2022,CO,7934.4
MK,"Macedonia, The former Yugoslav Rep. of",9,2022,PM2.5,4.51
MK,"Macedonia, The former Yugoslav Rep. of",12,2023,CO,3732.88
MK,"Macedonia, The former Yugoslav Rep. of",12,2023,O3,5.42
MK,"Macedonia, The former Yugoslav Rep. of",12,2023,SO2,0.0115
MM,Myanmar,3,2021,O3,23.558282208588956
MM,Myanmar,3,2024,CO,916.482617586912
MM,Myanmar,3,2024,NO2,41.399591002044986
MM,Myanmar,3,2024,O3,80.49079754601227
MM,Myanmar,3,2024,PM2.5,49.96666666666667
MM,Myanmar,3,2024,SO2,0
MM,Myanmar,8,2019,SO2,20.96359918200409
MM,Myanmar,8,2022,NO2,5.645398773006135
MM,Myanmar,9,2020,CO,5235.406952965236
MM,Myanmar,9,2020,NO2,1.8817995910020449
MM,Myanmar,9,2020,O3,19.631901840490798
MM,Myanmar,12,2023,O3,25.52147239263804
MN,Mongolia,1,2018,NO2,43
MN,Mongolia,1,2018,SO2,42
MN,Mongolia,1,2020,NO2,42
MN,Mongolia,1,2020,SO2,35.333333333333336
MN,Mongolia,2,2019,CO,0
MN,Mongolia,2,2024,PM2.5,9
MN,Mongolia,3,2019,CO,25.285714285714285
MN,Mongolia,3,2019,NO2,26.46153846153846
MN,Mongolia,3,2019,O3,10.6
MN,Mongolia,3,2019,PM2.5,131.44444444444446
MN,Mongolia,3,2019,SO2,13.416666666666666
MN,Mongolia,7,2018,CO,200.5
MN,Mongolia,8,2018,O3,87
MN,Mongolia,9,2017,CO,821
MN,Mongolia,9,2018,CO,419
MN,Mongolia,10,2018,O3,28
MN,Mongolia,11,2016,PM2.5,29.6
MN,Mongolia,11,2018,O3,58
MN,Mongolia,11,2019,NO2,50
MN,Mongolia,11,2019,SO2,67
MN,Mongolia,12,2019,NO2,40.76190476190476
MN,Mongolia,12,2019,SO2,45.30434782608695
MT,Malta,3,2022,CO,225.078
MT,Malta,5,2023,CO,185.884
MT,Malta,5,2023,NO2,4.695825
MT,Malta,5,2023,O3,85.752235
MT,Malta,5,2023,PM2.5,10.668666666666667
MT,Malta,5,2023,SO2,0.187155
MT,Malta,8,2019,PM2.5,21.9
MX,Mexico,1,2021,CO,21.548806710838445
MX,Mexico,1,2021,PM2.5,20.0081454
MX,Mexico,1,2022,CO,1260.1635991820042
MX,Mexico,1,2023,CO,1664.7047546012273
MX,Mexico,1,2023,NO2,0.4283540408997955
MX,Mexico,1,2023,O3,9.125573753000799
MX,Mexico,1,2023,PM2.5,0.94147
MX,Mexico,1,2023,SO2,30.22601596496523
MX,Mexico,1,2024,CO,1505.249889934106
MX,Mexico,1,2024,NO2,12.717636862125795
MX,Mexico,1,2024,O3,47.05043886266833
MX,Mexico,1,2024,PM2.5,24.993706240017524
MX,Mexico,1,2024,SO2,10.224190199868406
MX,Mexico,2,2021,NO2,92.08660460290389
MX,Mexico,2,2021,O3,22.19360893251534
MX,Mexico,2,2021,SO2,0
MX,Mexico,2,2023,CO,687.361963190184
MX,Mexico,2,2023,O3,1.78598688
MX,Mexico,2,2023,SO2,24.894274028629855
MX,Mexico,2,2024,CO,998.2180327163372
MX,Mexico,2,2024,NO2,22.493660351057866
MX,Mexico,2,2024,O3,79.46736619330487
MX,Mexico,2,2024,PM2.5,17.112047857613167
MX,Mexico,2,2024,SO2,12.615774649082054
MX,Mexico,3,2021,NO2,16.558895501022494
MX,Mexico,3,2021,SO2,2.616925392638037
MX,Mexico,3,2022,SO2,2.620449897750511
MX,Mexico,3,2023,CO,2145.142126789366
MX,Mexico,3,2023,PM2.5,26.7908322
MX,Mexico,3,2024,CO,1630.1914947683342
MX,Mexico,3,2024,NO2,38.67248017671952
MX,Mexico,3,2024,O3,64.97915984523449
MX,Mexico,3,2024,PM1,7.201264878114065
MX,Mexico,3,2024,PM2.5,24.22389122758324
MX,Mexico,3,2024,SO2,14.974894755750856
MX,Mexico,4,2020,NO2,11.29079754601227
MX,Mexico,4,2021,CO,835.9008834355828
MX,Mexico,4,2021,NO2,56.94984192229038
MX,Mexico,4,2021,PM2.5,20
MX,Mexico,4,2021,SO2,7.861349693251533
MX,Mexico,4,2023,CO,632.8770715746421
MX,Mexico,4,2023,NO2,33.20247198364008
MX,Mexico,4,2023,O3,69.95304703476484
MX,Mexico,4,2023,PM2.5,17.4269
MX,Mexico,4,2023,SO2,13.254104560327196
MX,Mexico,5,2023,CO,0
MX,Mexico,5,2023,NO2,12.419877300613496
MX,Mexico,5,2023,O3,35.76453699795501
MX,Mexico,5,2023,PM2.5,340.96666666666664
MX,Mexico,5,2023,SO2,1.578147707348057
MX,Mexico,6,2022,O3,131.53374233128835
MX,Mexico,6,2023,CO,432.43086707566465
MX,Mexico,6,2023,NO2,23.056326083844578
MX,Mexico,6,2023,O3,76.05398773006135
MX,Mexico,6,2023,PM2.5,23.18625
MX,Mexico,6,2023,SO2,16.683531015678252
MX,Mexico,7,2023,CO,936.444754601227
MX,Mexico,7,2023,O3,39.44049079754601
MX,Mexico,7,2023,PM2.5,13.5
MX,Mexico,7,2023,SO2,19.12928425357873
MX,Mexico,8,2016,O3,7.852760736196319
MX,Mexico,8,2020,CO,1031.0429447852762
MX,Mexico,8,2020,SO2,0
MX,Mexico,8,2021,NO2,7.527198364008179
MX,Mexico,8,2022,CO,378.0490797546013
MX,Mexico,8,2022,NO2,22.58159509202454
MX,Mexico,8,2022,O3,0.9815950920245399
MX,Mexico,8,2023,CO,387.3230110039926
MX,Mexico,8,2023,NO2,33.96200214237024
MX,Mexico,8,2023,O3,35.38439067484663
MX,Mexico,8,2023,PM2.5,10.730166666666667
MX,Mexico,8,2023,SO2,2.9622477105005776
MX,Mexico,9,2017,PM2.5,9
MX,Mexico,9,2021,CO,413.7941930470348
MX,Mexico,9,2021,NO2,14.825185144909632
MX,Mexico,9,2021,O3,35.551751104501044
MX,Mexico,9,2021,PM2.5,10.58084783568912
MX,Mexico,9,2021,SO2,7.343914928538969
MX,Mexico,9,2023,CO,1050.13633265167
MX,Mexico,9,2023,NO2,48.6121669498191
MX,Mexico,9,2023,O3,30.69343299720283
MX,Mexico,9,2023,PM2.5,14.913333333333334
MX,Mexico,9,2023,SO2,18.214275558282207
MX,Mexico,10,2016,NO2,0
MX,Mexico,10,2019,PM2.5,32
MX,Mexico,10,2020,CO,512.9839611451943
MX,Mexico,10,2021,CO,1317.443762781186
MX,Mexico,10,2021,NO2,33.872392638036814
MX,Mexico,10,2022,CO,687.361963190184
MX,Mexico,10,2022,NO2,63.98118609406953
MX,Mexico,10,2022,O3,147.23926380368098
MX,Mexico,10,2022,PM2.5,18.666666666666668
MX,Mexico,10,2022,SO2,13.102249488752555
MX,Mexico,10,2023,CO,1684.3349992626684
MX,Mexico,10,2023,NO2,17.46339371098688
MX,Mexico,10,2023,O3,10.921321937524649
MX,Mexico,10,2023,PM2.5,12
MX,Mexico,10,2023,SO2,9.636328977220192
MX,Mexico,11,2016,O3,46.625766871165645
MX,Mexico,11,2016,PM2.5,4.725
MX,Mexico,11,2020,CO,183.29652351738244
MX,Mexico,11,2020,PM2.5,15.864407
MX,Mexico,11,2021,NO2,48.45633946830265
MX,Mexico,11,2021,SO2,6.114383094751193
MX,Mexico,11,2023,CO,1572.034996591686
MX,Mexico,11,2023,NO2,19.18738985916077
MX,Mexico,11,2023,PM2.5,10.875235176969456
MX,Mexico,11,2023,SO2,2.955157828008783
MX,Mexico,12,2020,NO2,4.221441022494887
MX,Mexico,12,2020,SO2,6.901216850715746
MX,Mexico,12,2021,CO,887.8425357873211
MX,Mexico,12,2021,NO2,11.29079754601227
MX,Mexico,12,2021,O3,92.26993865030676
MX,Mexico,12,2023,CO,1138.2083669327014
MX,Mexico,12,2023,NO2,7.326071144196737
MX,Mexico,12,2023,O3,30.15972680611328
MX,Mexico,12,2023,PM2.5,28.463787033333332
MX,Mexico,12,2023,SO2,4.973788602590319e-4
MY,Malaysia,1,2020,PM2.5,8.2
MY,Malaysia,3,2024,PM2.5,8.985714285714286
MY,Malaysia,7,2023,PM2.5,10.9
MY,Malaysia,10,2023,PM2.5,4.5874999562899275
MZ,Mozambique,1,2024,O3,21.595092024539877
MZ,Mozambique,1,2024,PM2.5,4
NG,Nigeria,1,2024,PM2.5,86.5
NG,Nigeria,3,2024,PM2.5,25.1
NG,Nigeria,10,2020,PM2.5,0.1
NI,Nicaragua,5,2023,PM2.5,11.633333333333333
NI,Nicaragua,9,2022,PM2.5,15.35
NI,Nicaragua,10,2022,PM2.5,17.7
NL,Netherlands,1,2017,SO2,8
NL,Netherlands,1,2020,SO2,1
NL,Netherlands,1,2024,O3,42
NL,Netherlands,3,2017,PM2.5,31
NL,Netherlands,3,2024,CO,0.38756666666666667
NL,Netherlands,3,2024,NO2,28.2646875
NL,Netherlands,3,2024,O3,66.80864864864864
NL,Netherlands,3,2024,PM1,11.087797657648723
NL,Netherlands,3,2024,PM2.5,12.130505873657457
NL,Netherlands,3,2024,SO2,1.7722222222222221
NL,Netherlands,4,2021,O3,46.3
NL,Netherlands,11,2021,PM2.5,29
NO,Norway,1,2018,NO2,63.9921103044
NO,Norway,1,2018,O3,47.8
NO,Norway,1,2018,PM2.5,19.5
NO,Norway,1,2019,NO2,11.825271
NO,Norway,1,2022,SO2,8.2640615
NO,Norway,1,2023,NO2,73.90228
NO,Norway,1,2023,PM2.5,30.357546
NO,Norway,1,2024,NO2,23.218952
NO,Norway,1,2024,PM2.5,12.746202
NO,Norway,2,2017,NO2,46.4401226141
NO,Norway,2,2024,NO2,18.396160333333334
NO,Norway,2,2024,PM2.5,5.3653955
NO,Norway,2,2024,SO2,0.5
NO,Norway,3,2019,NO2,10.261188
NO,Norway,3,2021,NO2,19.319453
NO,Norway,3,2024,CO,304.205
NO,Norway,3,2024,NO2,25.45226969230769
NO,Norway,3,2024,O3,53.781432111111116
NO,Norway,3,2024,PM2.5,9.76355211111111
NO,Norway,3,2024,SO2,0.856321
NO,Norway,4,2017,PM2.5,5.0700083565
NO,Norway,4,2018,NO2,15.8
NO,Norway,4,2018,O3,38.2
NO,Norway,4,2018,SO2,1.6
NO,Norway,5,2018,NO2,1.4704218376
NO,Norway,5,2018,PM2.5,6.9394444444
NO,Norway,6,2019,NO2,1.030492
NO,Norway,6,2019,PM2.5,2
NO,Norway,6,2021,NO2,15.260231
NO,Norway,6,2021,PM2.5,26.7
NO,Norway,7,2019,NO2,2.960609
NO,Norway,7,2023,NO2,7.896834
NO,Norway,8,2023,PM2.5,5.197781
NO,Norway,9,2022,NO2,11.89107
NO,Norway,10,2020,NO2,0.534639
NO,Norway,10,2020,PM2.5,3.841715
NO,Norway,10,2023,NO2,125.236445
NO,Norway,11,2019,O3,65.8
NO,Norway,11,2023,PM2.5,10.673
NO,Norway,12,2016,NO2,53.4343950712
NO,Norway,12,2023,O3,32.977222
NO,Norway,12,2023,PM2.5,3.186649
NP,Nepal,2,2024,PM2.5,46.15654754638672
NP,Nepal,3,2024,O3,67.73006134969324
NP,Nepal,3,2024,PM2.5,20.5
NZ,New Zealand,3,2024,CO,309.7708
NZ,New Zealand,3,2024,NO2,8.34367085
NZ,New Zealand,3,2024,PM1,1.1875
NZ,New Zealand,3,2024,PM2.5,7.229572906666667
PE,Peru,2,2024,CO,17997.5
PE,Peru,2,2024,O3,3.86
PE,Peru,2,2024,SO2,2
PE,Peru,3,2024,CO,1238.2633333333333
PE,Peru,3,2024,NO2,26.361
PE,Peru,3,2024,O3,29.895
PE,Peru,3,2024,PM2.5,21.355555555555554
PE,Peru,3,2024,SO2,30.395
PE,Peru,7,2017,CO,939.3946830265849
PE,Peru,7,2017,NO2,38.4639836400818
PE,Peru,7,2017,O3,16.176687116564416
PE,Peru,7,2017,SO2,5.974625766871165
PE,Peru,10,2018,CO,827.425
PE,Peru,10,2018,NO2,48.545
PE,Peru,10,2018,O3,15.726666666666667
PE,Peru,10,2018,PM2.5,20.42
PE,Peru,10,2018,SO2,7.99
PE,Peru,10,2023,CO,3967.5
PE,Peru,11,2016,PM2.5,49.4
PE,Peru,11,2023,CO,311.65
